product_name,sales,discounted_sales,profit,quantity
"Ampad Evidence Wirebond Steno Books, 6"" x 9""",27.468,25.026400000000002,11.2924,14
Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192,21.753600000000002,0.3399,3
SanDisk Cruzer 8 GB USB Flash Drive,27.168,21.7344,-1.3584,4
Newell 339,26.688000000000002,25.7984,6.116,10
Self-Adhesive Address Labels for Typewriters with Dispenser Box,26.568,21.254400000000004,8.9667,9
"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",26.08,23.472,9.6496,9
Avery Binder Labels,26.063,23.3789,9.8806,8
"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",25.992,24.8976,10.6704,12
SanDisk Cruzer 4 GB USB Flash Drive,25.96,20.768,5.5165,5
Newell 340,25.92,25.92,7.5168,9
Xerox 1985,25.92,20.736000000000004,9.072,5
"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",25.83,16.113,-4.919999999999999,25
Bagged Rubber Bands,25.704,25.0992,0.3024,21
"""While you Were Out"" Message Book, One Form per Page",25.228,21.666400000000003,10.388,8
Colored Push Pins,24.978,23.2404,7.602,15
Translucent Push Pins by OIC,24.552,20.433600000000002,5.841,15
BIC Brite Liner Grip Highlighters,24.272,21.3856,8.938,17
Newell 329,24.272,22.697599999999998,4.8544,8
Avery 507,24.192,20.5056,8.64,10
Avery 497,24.023999999999997,23.5312,11.211200000000002,8
Serrated Blade or Curved Handle Hand Letter Openers,23.864,20.3472,-4.1133999999999995,9
Newell 338,23.52,23.52,6.3504000000000005,8
"Dixon Ticonderoga Maple Cedar Pencil, #2",23.332,22.349600000000002,4.912000000000001,8
Self-Adhesive Ring Binder Labels,22.88,17.2832,2.3584000000000005,11
Sanford Pocket Accent Highlighters,22.4,22.4,9.632,14
Avery 510,21.75,18.150000000000002,8.100000000000001,7
Newell 323,21.168,19.2864,3.7632000000000003,14
"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",20.65,20.65,9.498999999999999,5
Avery Hi-Liter Fluorescent Desk Style Markers,20.279999999999998,20.279999999999998,7.5036000000000005,6
Rediform S.O.S. Phone Message Books,19.92,19.92,9.7608,4
Sterling Rubber Bands by Alliance,19.782,16.7676,-3.768,5
Nu-Dell EZ-Mount Plastic Wall Frames,19.7,14.972000000000001,0.7879999999999998,8
Acco Glide Clips,19.6,19.6,9.604,5
Newell 307,19.292,17.253600000000002,3.5672,12
Maxell 4.7GB DVD-R 5/Pack,19.008,17.5824,7.3656,21
Unpadded Memo Slips,18.308,17.034399999999998,8.358,5
Loose Memo Sheets,18.25,18.25,8.5775,5
12 Colored Short Pencils,18.2,16.12,3.016,8
Hoover Commercial Lightweight Upright Vacuum,18.096,13.6416,-2.5056000000000003,8
"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,17.94,6.4584,3
"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",17.64,15.623999999999999,5.7456000000000005,8
Avery 502,17.64,14.112,6.1739999999999995,7
Insertable Tab Indexes For Data Binders,17.49,11.607,-4.8336,13
Xerox 1901,16.896,13.516800000000002,5.28,4
Avery 479,16.704,15.4512,6.8382,7
Wilson Jones Suede Grain Vinyl Binders,16.402,14.650599999999999,5.0596000000000005,8
"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",16.176000000000002,15.636800000000001,6.739999999999999,5
Maxell CD-R Discs,15.76,14.184000000000001,3.7036,9
"OIC Binder Clips, Mini, 1/4"" Capacity, Black",15.623999999999999,15.2272,7.0804,13
"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552,12.441600000000001,5.6376,3
"Quartet Alpha White Chalk, 12/Pack",15.469999999999999,13.702,6.0996,8
Wirebound Voice Message Log Book,15.232,12.1856,4.9504,4
Boston 1900 Electric Pencil Sharpener,14.98,14.98,4.494,1
Color-Coded Legal Exhibit Labels,14.73,14.73,7.2177,3
SANFORD Liquid Accent Tank-Style Highlighters,14.2,14.2,4.402,5
Acme Serrated Blade Letter Opener,13.992,12.4656,-1.7489999999999999,5
Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,13.86,12.276,2.2967999999999997,8
Design Ebony Sketching Pencil,13.622,12.2876,2.3074,11
Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,10.892800000000001,3.5742,2
Alliance Rubber Bands,13.440000000000001,13.440000000000001,0.5376000000000001,8
"Brites Rubber Bands, 1 1/2 oz. Box",13.068000000000001,12.4344,-0.5147999999999999,7
"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0,10.4,1.3,5
OIC Thumb-Tacks,12.996,11.5368,5.1414,13
Xerox 1984,12.96,12.96,6.3504,2
Xerox 1922,11.952,9.5616,4.3326,3
Maxell 4.7GB DVD+R 5/Pack,11.682,10.7316,4.6035,13
Avery 482,11.56,11.56,5.4332,4
Xerox 1969,11.56,11.56,5.6644,2
Acco Economy Flexible Poly Round Ring Binder,11.484,5.428800000000001,-5.742,6
Computer Printout Index Tabs,11.088000000000001,7.056,-2.016,15
Storex Flexible Poly Binders with Double Pockets,10.824,6.9432,-2.0064,9
Newell 337,10.496,8.3968,1.1808,4
Letter Slitter,10.08,10.08,0.3024,4
Newell 342,9.84,9.84,2.8536,3
Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,9.768,7.992000000000001,0.4439999999999999,6
PNY Rapid USB Car Charger - Black,9.588,5.7528,-2.0774,2
Kleencut Forged Office Shears by Acme United Corporation,9.568,8.9024,2.2880000000000003,5
Avery 484,9.216,7.3728,3.3408,4
Newell 308,8.4,8.4,2.1,5
Stockwell Gold Paper Clips,8.096,7.2128000000000005,3.404,5
4009 Highlighters,8.04,8.04,2.7336,6
Xerox 1989,7.968,6.3744000000000005,2.6892,2
"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",7.8,7.8,3.042,4
Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,7.7,3.157,2
Grip Seal Envelopes,7.072,5.6576,2.3868,2
Xerox 20,6.48,6.48,3.1104,1
Avery 5,5.76,5.76,2.8224,2
Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,0.3248,-4.466,2
